"","YEAR","STATE","EVTYPE","Frequency","Deaths","Injuries","CropDamage","PropertyDamage"
"547",1957,"WA","Tornado",3,0,0,0,2780
"548",1957,"WI","Hail",3,0,0,0,0
"549",1957,"WI","Lightning",5,0,0,0,0
"550",1957,"WI","Tornado",13,1,7,0,1155000
"551",1957,"WV","Hail",1,0,0,0,0
"552",1957,"WV","Lightning",8,0,0,0,0
"553",1957,"WV","Tornado",1,0,0,0,250000
"554",1957,"WY","Hail",2,0,0,0,0
"555",1957,"WY","Lightning",1,0,0,0,0
"556",1957,"WY","Tornado",3,0,0,0,90
"557",1958,"AL","Hail",10,0,0,0,0
"558",1958,"AL","Lightning",3,0,0,0,0
"559",1958,"AL","Tornado",23,1,3,0,2060000
"560",1958,"AR","Hail",10,0,0,0,0
"561",1958,"AR","Lightning",13,0,0,0,0
"562",1958,"AR","Tornado",7,0,0,0,302560
"563",1958,"AZ","Hail",1,0,0,0,0
"564",1958,"AZ","Lightning",8,0,0,0,0
"565",1958,"AZ","Tornado",4,0,0,0,5060
"566",1958,"CA","Hail",12,0,0,0,0
"567",1958,"CA","Lightning",13,0,0,0,0
"568",1958,"CA","Tornado",10,0,0,0,55500
"569",1958,"CO","Hail",54,0,0,0,0
"570",1958,"CO","Lightning",15,0,0,0,0
"571",1958,"CO","Tornado",18,0,5,0,45210
"572",1958,"CT","Lightning",2,0,0,0,0
"573",1958,"CT","Tornado",3,0,2,0,252530
"574",1958,"DE","Lightning",2,0,0,0,0
"575",1958,"DE","Tornado",1,0,0,0,2500
"576",1958,"FL","Hail",3,0,0,0,0
"577",1958,"FL","Lightning",15,0,0,0,0
"578",1958,"FL","Tornado",27,1,69,0,1165990
"579",1958,"GA","Hail",2,0,0,0,0
"580",1958,"GA","Lightning",14,0,0,0,0
"581",1958,"GA","Tornado",11,0,19,0,790030
"582",1958,"IA","Hail",7,0,0,0,0
"583",1958,"IA","Lightning",26,0,0,0,0
"584",1958,"IA","Tornado",16,0,2,0,637560
"585",1958,"ID","Hail",8,0,0,0,0
"586",1958,"ID","Lightning",12,0,0,0,0
"587",1958,"ID","Tornado",1,0,0,0,25000
"588",1958,"IL","Hail",26,0,0,0,0
"589",1958,"IL","Lightning",47,0,0,0,0
"590",1958,"IL","Tornado",33,2,25,0,9320560
"591",1958,"IN","Hail",3,0,0,0,0
"592",1958,"IN","Lightning",51,0,0,0,0
"593",1958,"IN","Tornado",25,0,4,0,1390000
"594",1958,"KS","Hail",77,0,0,0,0
"595",1958,"KS","Lightning",83,0,0,0,0
"596",1958,"KS","Tornado",49,15,24,0,3057810
"597",1958,"KY","Hail",1,0,0,0,0
"598",1958,"KY","Lightning",16,0,0,0,0
"599",1958,"KY","Tornado",8,0,12,0,355030
"600",1958,"LA","Hail",5,0,0,0,0
"601",1958,"LA","Lightning",8,0,0,0,0
"602",1958,"LA","Tornado",5,0,3,0,327500
"603",1958,"MA","Hail",3,0,0,0,0
"604",1958,"MA","Lightning",9,0,0,0,0
"605",1958,"MA","Tornado",12,1,2,0,520500
"606",1958,"MD","Hail",5,0,0,0,0
"607",1958,"MD","Lightning",17,0,0,0,0
"608",1958,"MD","Tornado",2,0,0,0,50000
"609",1958,"ME","Hail",6,0,0,0,0
"610",1958,"ME","Lightning",2,0,0,0,0
"611",1958,"ME","Tornado",7,0,0,0,105250
"612",1958,"MI","Hail",5,0,0,0,0
"613",1958,"MI","Lightning",18,0,0,0,0
"614",1958,"MI","Tornado",7,0,0,0,30340
"615",1958,"MN","Hail",17,0,0,0,0
"616",1958,"MN","Lightning",15,0,0,0,0
"617",1958,"MN","Tornado",14,2,16,0,530370
"618",1958,"MO","Hail",25,0,0,0,0
"619",1958,"MO","Lightning",88,0,0,0,0
"620",1958,"MO","Tornado",38,2,10,0,4268090
"621",1958,"MS","Hail",9,0,0,0,0
"622",1958,"MS","Lightning",8,0,0,0,0
"623",1958,"MS","Tornado",23,13,92,0,9732500
"624",1958,"MT","Hail",76,0,0,0,0
"625",1958,"MT","Lightning",8,0,0,0,0
"626",1958,"MT","Tornado",4,0,3,0,2502780
"627",1958,"NC","Hail",6,0,0,0,0
"628",1958,"NC","Lightning",21,0,0,0,0
"629",1958,"NC","Tornado",4,0,1,0,30000
"630",1958,"ND","Hail",7,0,0,0,0
"631",1958,"ND","Lightning",14,0,0,0,0
"632",1958,"ND","Tornado",9,0,4,0,105090
"633",1958,"NE","Hail",90,0,0,0,0
"634",1958,"NE","Lightning",17,0,0,0,0
"635",1958,"NE","Tornado",55,0,4,0,1709170
"636",1958,"NH","Lightning",3,0,0,0,0
"637",1958,"NJ","Lightning",4,0,0,0,0
"638",1958,"NJ","Tornado",4,0,1,0,527500
"639",1958,"NM","Hail",4,0,0,0,0
"640",1958,"NM","Lightning",2,0,0,0,0
"641",1958,"NM","Tornado",7,0,0,0,90
"642",1958,"NV","Hail",1,0,0,0,0
"643",1958,"NY","Hail",8,0,0,0,0
"644",1958,"NY","Lightning",17,0,0,0,0
"645",1958,"NY","Tornado",3,0,0,0,50000
"646",1958,"OH","Hail",1,0,0,0,0
"647",1958,"OH","Lightning",21,0,0,0,0
"648",1958,"OH","Tornado",12,0,14,0,650000
"649",1958,"OK","Hail",41,0,0,0,0
"650",1958,"OK","Lightning",49,0,0,0,0
"651",1958,"OK","Tornado",44,0,25,0,720760
"652",1958,"OR","Hail",7,0,0,0,0
"653",1958,"OR","Lightning",9,0,0,0,0
"654",1958,"PA","Hail",3,0,0,0,0
"655",1958,"PA","Lightning",24,0,0,0,0
"656",1958,"PA","Tornado",2,0,0,0,2500
"657",1958,"SC","Hail",2,0,0,0,0
"658",1958,"SC","Lightning",5,0,0,0,0
"659",1958,"SC","Tornado",5,1,2,0,55250
"660",1958,"SD","Hail",42,0,0,0,0
"661",1958,"SD","Lightning",17,0,0,0,0
"662",1958,"SD","Tornado",1,0,0,0,2500
"663",1958,"TN","Hail",5,0,0,0,0
"664",1958,"TN","Lightning",31,0,0,0,0
"665",1958,"TN","Tornado",2,0,0,0,252500
"666",1958,"TX","Hail",92,0,0,0,0
"667",1958,"TX","Lightning",121,0,0,0,0
"668",1958,"TX","Tornado",75,1,53,0,2900970
"669",1958,"UT","Hail",7,0,0,0,0
"670",1958,"UT","Lightning",5,0,0,0,0
"671",1958,"VA","Hail",3,0,0,0,0
"672",1958,"VA","Lightning",20,0,0,0,0
"673",1958,"VA","Tornado",1,0,0,0,250000
"674",1958,"VT","Hail",3,0,0,0,0
"675",1958,"VT","Lightning",6,0,0,0,0
"676",1958,"WA","Hail",1,0,0,0,0
"677",1958,"WA","Lightning",3,0,0,0,0
"678",1958,"WA","Tornado",2,0,0,0,25030
"679",1958,"WI","Hail",6,0,0,0,0
"680",1958,"WI","Lightning",5,0,0,0,0
"681",1958,"WI","Tornado",21,28,140,0,84105310
"682",1958,"WV","Hail",1,0,0,0,0
"683",1958,"WV","Lightning",8,0,0,0,0
"684",1958,"WY","Hail",11,0,0,0,0
"685",1958,"WY","Lightning",4,0,0,0,0
"686",1958,"WY","Tornado",13,0,0,0,75270
"687",1959,"AL","Hail",4,0,0,0,0
"688",1959,"AL","Lightning",13,0,0,0,0
"689",1959,"AL","Tornado",9,0,8,0,330500
"690",1959,"AR","Hail",11,0,0,0,0
"691",1959,"AR","Lightning",24,0,0,0,0
"692",1959,"AR","Tornado",12,3,39,0,1600000
"693",1959,"AZ","Lightning",9,0,0,0,0
"694",1959,"AZ","Tornado",2,0,1,0,275000
"695",1959,"CA","Hail",2,0,0,0,0
"696",1959,"CA","Lightning",2,0,0,0,0
"697",1959,"CA","Tornado",1,0,0,0,2500
"698",1959,"CO","Hail",9,0,0,0,0
"699",1959,"CO","Lightning",6,0,0,0,0
"700",1959,"CO","Tornado",1,0,0,0,25000
"701",1959,"CT","Hail",1,0,0,0,0
"702",1959,"CT","Tornado",3,0,0,0,5030
"703",1959,"DE","Lightning",1,0,0,0,0
"704",1959,"FL","Hail",6,0,0,0,0
"705",1959,"FL","Lightning",14,0,0,0,0
"706",1959,"FL","Tornado",18,1,105,0,3306150
"707",1959,"GA","Hail",4,0,0,0,0
"708",1959,"GA","Lightning",20,0,0,0,0
"709",1959,"GA","Tornado",10,0,9,0,607750
"710",1959,"IA","Hail",15,0,0,0,0
"711",1959,"IA","Lightning",25,0,0,0,0
"712",1959,"IA","Tornado",26,0,7,0,4250000
"713",1959,"ID","Lightning",4,0,0,0,0
"714",1959,"ID","Tornado",2,0,0,0,50000
"715",1959,"IL","Hail",6,0,0,0,0
"716",1959,"IL","Lightning",22,0,0,0,0
"717",1959,"IL","Tornado",37,1,19,0,3255530
"718",1959,"IN","Hail",4,0,0,0,0
"719",1959,"IN","Lightning",20,0,0,0,0
"720",1959,"IN","Tornado",16,0,0,0,442500
"721",1959,"KS","Hail",73,0,0,0,0
"722",1959,"KS","Lightning",72,0,0,0,0
"723",1959,"KS","Tornado",67,1,5,0,1275250
"724",1959,"KY","Hail",6,0,0,0,0
"725",1959,"KY","Lightning",15,0,0,0,0
"726",1959,"KY","Tornado",3,3,6,0,2775000
"727",1959,"LA","Hail",4,0,0,0,0
"728",1959,"LA","Lightning",18,0,0,0,0
"729",1959,"LA","Tornado",12,0,4,0,608000
"730",1959,"MA","Hail",4,0,0,0,0
"731",1959,"MA","Lightning",6,0,0,0,0
"732",1959,"MD","Hail",2,0,0,0,0
"733",1959,"MD","Lightning",5,0,0,0,0
"734",1959,"MD","Tornado",2,0,0,0,27500
"735",1959,"ME","Lightning",2,0,0,0,0
"736",1959,"ME","Tornado",6,0,2,0,35000
"737",1959,"MI","Hail",5,0,0,0,0
"738",1959,"MI","Lightning",15,0,0,0,0
"739",1959,"MI","Tornado",2,0,0,0,250
"740",1959,"MN","Hail",20,0,0,0,0
"741",1959,"MN","Lightning",21,0,0,0,0
"742",1959,"MN","Tornado",14,0,0,0,1178000
"743",1959,"MO","Hail",40,0,0,0,0
"744",1959,"MO","Lightning",47,0,0,0,0
"745",1959,"MO","Tornado",39,21,351,0,50868060
"746",1959,"MS","Hail",1,0,0,0,0
"747",1959,"MS","Lightning",10,0,0,0,0
"748",1959,"MS","Tornado",22,1,2,0,792750
"749",1959,"MT","Hail",15,0,0,0,0
"750",1959,"MT","Lightning",10,0,0,0,0
"751",1959,"MT","Tornado",3,0,0,0,5030
"752",1959,"NC","Hail",4,0,0,0,0
"753",1959,"NC","Lightning",17,0,0,0,0
"754",1959,"NC","Tornado",11,0,1,0,252500
"755",1959,"ND","Hail",5,0,0,0,0
"756",1959,"ND","Lightning",11,0,0,0,0
"757",1959,"ND","Tornado",11,0,1,0,27750
"758",1959,"NE","Hail",39,0,0,0,0
"759",1959,"NE","Lightning",29,0,0,0,0
"760",1959,"NE","Tornado",45,1,5,0,1463530
"761",1959,"NH","Lightning",1,0,0,0,0
"762",1959,"NH","Tornado",1,0,0,0,25000
"763",1959,"NM","Hail",10,0,0,0,0
"764",1959,"NM","Lightning",6,0,0,0,0
"765",1959,"NM","Tornado",16,0,0,0,45780
"766",1959,"NV","Lightning",4,0,0,0,0
"767",1959,"NY","Hail",5,0,0,0,0
"768",1959,"NY","Lightning",9,0,0,0,0
"769",1959,"NY","Tornado",3,0,3,0,3e+05
"770",1959,"OH","Hail",5,0,0,0,0
"771",1959,"OH","Lightning",11,0,0,0,0
"772",1959,"OH","Tornado",10,0,6,0,515500
"773",1959,"OK","Hail",77,0,0,0,0
"774",1959,"OK","Lightning",40,0,0,0,0
"775",1959,"OK","Tornado",72,7,42,0,2613000
"776",1959,"PA","Hail",2,0,0,0,0
"777",1959,"PA","Lightning",7,0,0,0,0
"778",1959,"RI","Lightning",1,0,0,0,0
"779",1959,"SC","Hail",5,0,0,0,0
"780",1959,"SC","Lightning",6,0,0,0,0
"781",1959,"SC","Tornado",4,0,0,0,27530
"782",1959,"SD","Hail",16,0,0,0,0
"783",1959,"SD","Lightning",24,0,0,0,0
"784",1959,"SD","Tornado",11,0,3,0,152500
"785",1959,"TN","Hail",16,0,0,0,0
"786",1959,"TN","Lightning",18,0,0,0,0
"787",1959,"TN","Tornado",3,0,10,0,750000
"788",1959,"TX","Hail",89,0,0,0,0
"789",1959,"TX","Lightning",73,0,0,0,0
"790",1959,"TX","Tornado",87,6,64,0,4612370
"791",1959,"UT","Hail",3,0,0,0,0
"792",1959,"VA","Hail",5,0,0,0,0
"793",1959,"VA","Lightning",2,0,0,0,0
"794",1959,"VA","Tornado",12,12,13,0,907500
"795",1959,"VT","Hail",1,0,0,0,0
"796",1959,"VT","Lightning",3,0,0,0,0
"797",1959,"WI","Hail",10,0,0,0,0
"798",1959,"WI","Lightning",7,0,0,0,0
"799",1959,"WI","Tornado",32,0,15,0,3965280
"800",1959,"WV","Hail",1,0,0,0,0
"801",1959,"WV","Lightning",1,0,0,0,0
"802",1959,"WV","Tornado",1,0,12,0,25000
"803",1959,"WY","Hail",6,0,0,0,0
"804",1959,"WY","Lightning",1,0,0,0,0
"805",1959,"WY","Tornado",4,1,1,0,55000
"806",1960,"AL","Hail",5,0,0,0,0
"807",1960,"AL","Lightning",13,0,0,0,0
"808",1960,"AL","Tornado",11,0,2,0,557500
"809",1960,"AR","Hail",7,0,0,0,0
"810",1960,"AR","Lightning",14,0,0,0,0
"811",1960,"AR","Tornado",29,1,58,0,8885250
"812",1960,"AZ","Hail",1,0,0,0,0
"813",1960,"AZ","Lightning",3,0,0,0,0
"814",1960,"AZ","Tornado",2,0,0,0,25000
"815",1960,"CA","Hail",1,0,0,0,0
"816",1960,"CA","Lightning",3,0,0,0,0
"817",1960,"CA","Tornado",1,0,0,0,0
"818",1960,"CO","Hail",14,0,0,0,0
"819",1960,"CO","Lightning",9,0,0,0,0
"820",1960,"CO","Tornado",14,2,3,0,308060
"821",1960,"CT","Hail",4,0,0,0,0
"822",1960,"CT","Lightning",2,0,0,0,0
"823",1960,"DE","Lightning",1,0,0,0,0
"824",1960,"FL","Hail",17,0,0,0,0
"825",1960,"FL","Lightning",18,0,0,0,0
"826",1960,"FL","Tornado",31,1,9,0,1900680
"827",1960,"GA","Hail",7,0,0,0,0
"828",1960,"GA","Lightning",11,0,0,0,0
"829",1960,"GA","Tornado",7,0,0,0,310000
"830",1960,"IA","Hail",32,0,0,0,0
"831",1960,"IA","Lightning",28,0,0,0,0
"832",1960,"IA","Tornado",29,1,5,0,2315000
"833",1960,"ID","Hail",1,0,0,0,0
"834",1960,"ID","Lightning",2,0,0,0,0
"835",1960,"IL","Hail",17,0,0,0,0
"836",1960,"IL","Lightning",45,0,0,0,0
"837",1960,"IL","Tornado",43,0,26,0,5410500
"838",1960,"IN","Hail",7,0,0,0,0
"839",1960,"IN","Lightning",21,0,0,0,0
"840",1960,"IN","Tornado",13,0,1,0,567530
"841",1960,"KS","Hail",61,0,0,0,0
"842",1960,"KS","Lightning",73,0,0,0,0
"843",1960,"KS","Tornado",61,1,121,0,28835510
"844",1960,"KY","Hail",4,0,0,0,0
"845",1960,"KY","Lightning",11,0,0,0,0
"846",1960,"KY","Tornado",2,0,12,0,2500250
"847",1960,"LA","Hail",8,0,0,0,0
"848",1960,"LA","Lightning",11,0,0,0,0
"849",1960,"LA","Tornado",9,0,12,0,877500
"850",1960,"MA","Hail",2,0,0,0,0
"851",1960,"MA","Lightning",6,0,0,0,0
"852",1960,"MA","Tornado",1,0,0,0,30
"853",1960,"MD","Hail",2,0,0,0,0
"854",1960,"MD","Lightning",7,0,0,0,0
"855",1960,"MD","Tornado",2,0,0,0,5000
"856",1960,"ME","Hail",4,0,0,0,0
"857",1960,"ME","Lightning",3,0,0,0,0
"858",1960,"ME","Tornado",1,0,0,0,25000
"859",1960,"MI","Hail",7,0,0,0,0
"860",1960,"MI","Lightning",31,0,0,0,0
"861",1960,"MI","Tornado",6,0,0,0,82500
"862",1960,"MN","Hail",7,0,0,0,0
"863",1960,"MN","Lightning",21,0,0,0,0
"864",1960,"MN","Tornado",7,0,0,0,102530
"865",1960,"MO","Hail",30,0,0,0,0
"866",1960,"MO","Lightning",25,0,0,0,0
"867",1960,"MO","Tornado",39,0,9,0,1128000
"868",1960,"MS","Hail",8,0,0,0,0
"869",1960,"MS","Lightning",10,0,0,0,0
"870",1960,"MS","Tornado",8,0,2,0,335000
"871",1960,"MT","Hail",22,0,0,0,0
"872",1960,"MT","Lightning",5,0,0,0,0
"873",1960,"MT","Tornado",3,0,0,0,2750
"874",1960,"NC","Hail",3,0,0,0,0
"875",1960,"NC","Lightning",6,0,0,0,0
"876",1960,"NC","Tornado",10,0,9,0,427500
"877",1960,"ND","Hail",5,0,0,0,0
"878",1960,"ND","Lightning",14,0,0,0,0
"879",1960,"ND","Tornado",16,0,1,0,35030
"880",1960,"NE","Hail",55,0,0,0,0
"881",1960,"NE","Lightning",38,0,0,0,0
"882",1960,"NE","Tornado",43,2,11,0,2035000
"883",1960,"NH","Lightning",2,0,0,0,0
"884",1960,"NH","Tornado",1,0,0,0,2500
"885",1960,"NJ","Lightning",2,0,0,0,0
"886",1960,"NJ","Tornado",6,0,6,0,302750
"887",1960,"NM","Hail",12,0,0,0,0
"888",1960,"NM","Lightning",6,0,0,0,0
"889",1960,"NM","Tornado",6,0,34,0,50000
"890",1960,"NY","Hail",2,0,0,0,0
"891",1960,"NY","Lightning",21,0,0,0,0
"892",1960,"NY","Tornado",4,0,9,0,25275030
"893",1960,"OH","Hail",13,0,0,0,0
"894",1960,"OH","Lightning",13,0,0,0,0
"895",1960,"OH","Tornado",7,0,0,0,105250
"896",1960,"OK","Hail",80,0,0,0,0
"897",1960,"OK","Lightning",60,0,0,0,0
"898",1960,"OK","Tornado",112,35,319,0,26908810
"899",1960,"OR","Hail",2,0,0,0,0
"900",1960,"OR","Tornado",1,0,0,0,2500
"901",1960,"PA","Hail",3,0,0,0,0
"902",1960,"PA","Lightning",8,0,0,0,0
"903",1960,"PA","Tornado",3,0,0,0,525000
"904",1960,"SC","Hail",6,0,0,0,0
"905",1960,"SC","Lightning",17,0,0,0,0
"906",1960,"SC","Tornado",4,0,10,0,2575000
"907",1960,"SD","Hail",16,0,0,0,0
"908",1960,"SD","Lightning",23,0,0,0,0
"909",1960,"SD","Tornado",9,0,1,0,307780
"910",1960,"TN","Hail",3,0,0,0,0
"911",1960,"TN","Lightning",15,0,0,0,0
"912",1960,"TN","Tornado",2,0,1,0,50000
"913",1960,"TX","Hail",83,0,0,0,0
"914",1960,"TX","Lightning",64,0,0,0,0
"915",1960,"TX","Tornado",77,3,73,0,5182750
"916",1960,"UT","Hail",2,0,0,0,0
"917",1960,"VA","Hail",12,0,0,0,0
"918",1960,"VA","Lightning",32,0,0,0,0
"919",1960,"VA","Tornado",5,0,0,0,100250
"920",1960,"VT","Hail",2,0,0,0,0
"921",1960,"VT","Lightning",3,0,0,0,0
"922",1960,"VT","Tornado",2,0,0,0,27500
"923",1960,"WI","Hail",11,0,0,0,0
"924",1960,"WI","Lightning",19,0,0,0,0
"925",1960,"WI","Tornado",11,0,0,0,85250
"926",1960,"WV","Hail",1,0,0,0,0
"927",1960,"WV","Lightning",1,0,0,0,0
"928",1960,"WY","Hail",2,0,0,0,0
"929",1960,"WY","Lightning",2,0,0,0,0
"930",1960,"WY","Tornado",7,0,3,0,52750
"931",1961,"AL","Hail",7,0,0,0,0
"932",1961,"AL","Lightning",21,0,0,0,0
"933",1961,"AL","Tornado",24,0,28,0,2535000
"934",1961,"AR","Hail",25,0,0,0,0
"935",1961,"AR","Lightning",20,0,0,0,0
"936",1961,"AR","Tornado",40,7,100,0,9380000
"937",1961,"AZ","Hail",2,0,0,0,0
"938",1961,"AZ","Lightning",19,0,0,0,0
"939",1961,"AZ","Tornado",3,0,3,0,525000
"940",1961,"CA","Hail",1,0,0,0,0
"941",1961,"CA","Tornado",1,0,3,0,25000
"942",1961,"CO","Hail",20,0,0,0,0
"943",1961,"CO","Lightning",3,0,0,0,0
"944",1961,"CO","Tornado",13,0,2,0,80250
"945",1961,"CT","Hail",4,0,0,0,0
"946",1961,"CT","Lightning",2,0,0,0,0
"947",1961,"CT","Tornado",1,0,0,0,2500
"948",1961,"DE","Lightning",1,0,0,0,0
"949",1961,"DE","Tornado",1,0,0,0,25000
"950",1961,"FL","Hail",14,0,0,0,0
"951",1961,"FL","Lightning",28,0,0,0,0
"952",1961,"FL","Tornado",24,0,10,0,3190500
"953",1961,"GA","Hail",5,0,0,0,0
"954",1961,"GA","Lightning",25,0,0,0,0
"955",1961,"GA","Tornado",48,1,19,0,3753500
"956",1961,"IA","Hail",28,0,0,0,0
"957",1961,"IA","Lightning",26,0,0,0,0
"958",1961,"IA","Tornado",16,1,24,0,15475000
"959",1961,"ID","Hail",3,0,0,0,0
"960",1961,"ID","Lightning",2,0,0,0,0
"961",1961,"ID","Tornado",4,0,0,0,25000
"962",1961,"IL","Hail",26,0,0,0,0
"963",1961,"IL","Lightning",41,0,0,0,0
"964",1961,"IL","Tornado",46,2,144,0,41617750
"965",1961,"IN","Hail",11,0,0,0,0
"966",1961,"IN","Lightning",19,0,0,0,0
"967",1961,"IN","Tornado",39,1,27,0,17122780
"968",1961,"KS","Hail",66,0,0,0,0
"969",1961,"KS","Lightning",54,0,0,0,0
"970",1961,"KS","Tornado",49,0,15,0,10710090
"971",1961,"KY","Hail",4,0,0,0,0
"972",1961,"KY","Lightning",21,0,0,0,0
"973",1961,"KY","Tornado",10,1,66,0,20050000
"974",1961,"LA","Hail",17,0,0,0,0
"975",1961,"LA","Lightning",10,0,0,0,0
"976",1961,"LA","Tornado",25,6,128,0,5010250
"977",1961,"MA","Hail",5,0,0,0,0
"978",1961,"MA","Lightning",5,0,0,0,0
"979",1961,"MA","Tornado",3,0,0,0,75000
"980",1961,"MD","Hail",1,0,0,0,0
"981",1961,"MD","Lightning",4,0,0,0,0
"982",1961,"MD","Tornado",4,0,0,0,302500
"983",1961,"ME","Hail",7,0,0,0,0
"984",1961,"ME","Lightning",1,0,0,0,0
"985",1961,"ME","Tornado",6,0,1,0,375000
"986",1961,"MI","Hail",16,0,0,0,0
"987",1961,"MI","Lightning",25,0,0,0,0
"988",1961,"MI","Tornado",5,0,1,0,325000
"989",1961,"MN","Hail",20,0,0,0,0
"990",1961,"MN","Lightning",14,0,0,0,0
"991",1961,"MN","Tornado",8,0,4,0,627500
"992",1961,"MO","Hail",48,0,0,0,0
"993",1961,"MO","Lightning",46,0,0,0,0
"994",1961,"MO","Tornado",43,1,33,0,4580060
"995",1961,"MS","Hail",1,0,0,0,0
"996",1961,"MS","Lightning",12,0,0,0,0
"997",1961,"MS","Tornado",21,0,24,0,740250
"998",1961,"MT","Hail",16,0,0,0,0
"999",1961,"MT","Lightning",8,0,0,0,0
"1000",1961,"MT","Tornado",2,0,1,0,2502500
"1001",1961,"NC","Hail",6,0,0,0,0
"1002",1961,"NC","Lightning",16,0,0,0,0
"1003",1961,"NC","Tornado",8,0,3,0,602750
"1004",1961,"ND","Hail",5,0,0,0,0
"1005",1961,"ND","Lightning",5,0,0,0,0
"1006",1961,"ND","Tornado",2,0,0,0,0
"1007",1961,"NE","Hail",45,0,0,0,0
"1008",1961,"NE","Lightning",34,0,0,0,0
"1009",1961,"NE","Tornado",12,0,0,0,552500
"1010",1961,"NH","Lightning",2,0,0,0,0
"1011",1961,"NH","Tornado",4,0,1,0,257500
"1012",1961,"NJ","Lightning",1,0,0,0,0
"1013",1961,"NM","Hail",12,0,0,0,0
"1014",1961,"NM","Lightning",10,0,0,0,0
"1015",1961,"NM","Tornado",11,0,3,0,77810
"1016",1961,"NV","Hail",3,0,0,0,0
"1017",1961,"NV","Lightning",3,0,0,0,0
"1018",1961,"NY","Hail",2,0,0,0,0
"1019",1961,"NY","Lightning",20,0,0,0,0
"1020",1961,"NY","Tornado",5,0,4,0,3050000
"1021",1961,"OH","Hail",6,0,0,0,0
"1022",1961,"OH","Lightning",21,0,0,0,0
"1023",1961,"OH","Tornado",20,2,28,0,4387500
"1024",1961,"OK","Hail",90,0,0,0,0
"1025",1961,"OK","Lightning",47,0,0,0,0
"1026",1961,"OK","Tornado",87,17,109,0,16466340
"1027",1961,"OR","Hail",1,0,0,0,0
"1028",1961,"PA","Hail",3,0,0,0,0
"1029",1961,"PA","Lightning",14,0,0,0,0
"1030",1961,"PA","Tornado",7,0,6,0,5327500
"1031",1961,"RI","Lightning",1,0,0,0,0
"1032",1961,"SC","Hail",3,0,0,0,0
"1033",1961,"SC","Lightning",8,0,0,0,0
"1034",1961,"SC","Tornado",13,1,9,0,610530
"1035",1961,"SD","Hail",15,0,0,0,0
"1036",1961,"SD","Lightning",12,0,0,0,0
"1037",1961,"SD","Tornado",14,1,7,0,1562500
"1038",1961,"TN","Hail",14,0,0,0,0
"1039",1961,"TN","Lightning",12,0,0,0,0
"1040",1961,"TN","Tornado",3,0,2,0,525000
"1041",1961,"TX","Hail",137,0,0,0,0
"1042",1961,"TX","Lightning",91,0,0,0,0
"1043",1961,"TX","Tornado",126,11,278,0,6192620
"1044",1961,"UT","Hail",3,0,0,0,0
"1045",1961,"UT","Lightning",2,0,0,0,0
"1046",1961,"UT","Tornado",1,0,0,0,2500
"1047",1961,"VA","Hail",9,0,0,0,0
"1048",1961,"VA","Lightning",15,0,0,0,0
"1049",1961,"VA","Tornado",4,0,3,0,28000
"1050",1961,"VT","Hail",3,0,0,0,0
"1051",1961,"VT","Tornado",3,0,0,0,30000
"1052",1961,"WA","Hail",1,0,0,0,0
"1053",1961,"WA","Lightning",2,0,0,0,0
"1054",1961,"WI","Hail",12,0,0,0,0
"1055",1961,"WI","Lightning",18,0,0,0,0
"1056",1961,"WI","Tornado",10,0,1,0,360000
"1057",1961,"WV","Lightning",6,0,0,0,0
"1058",1961,"WV","Tornado",2,0,0,0,250000
"1059",1961,"WY","Hail",5,0,0,0,0
"1060",1961,"WY","Lightning",5,0,0,0,0
"1061",1961,"WY","Tornado",4,0,0,0,50250
"1062",1962,"AL","Hail",9,0,0,0,0
"1063",1962,"AL","Lightning",29,0,0,0,0
"1064",1962,"AL","Tornado",11,0,10,0,927500
"1065",1962,"AR","Hail",12,0,0,0,0
"1066",1962,"AR","Lightning",16,0,0,0,0
"1067",1962,"AR","Tornado",6,0,4,0,325000
"1068",1962,"AZ","Hail",3,0,0,0,0
"1069",1962,"AZ","Lightning",4,0,0,0,0
"1070",1962,"AZ","Tornado",3,0,0,0,2750
"1071",1962,"CA","Lightning",1,0,0,0,0
"1072",1962,"CA","Tornado",4,0,0,0,30250
"1073",1962,"CO","Hail",34,0,0,0,0
"1074",1962,"CO","Lightning",14,0,0,0,0
"1075",1962,"CO","Tornado",25,0,0,0,9370
"1076",1962,"CT","Hail",6,0,0,0,0
"1077",1962,"CT","Lightning",3,0,0,0,0
"1078",1962,"CT","Tornado",3,1,50,0,5025000
"1079",1962,"DE","Lightning",3,0,0,0,0
"1080",1962,"DE","Tornado",2,0,0,0,50000
"1081",1962,"FL","Hail",14,0,0,0,0
"1082",1962,"FL","Lightning",22,0,0,0,0
"1083",1962,"FL","Tornado",18,18,136,0,5385030
"1084",1962,"GA","Hail",9,0,0,0,0
"1085",1962,"GA","Lightning",29,0,0,0,0
"1086",1962,"GA","Tornado",12,0,0,0,705000
"1087",1962,"IA","Hail",41,0,0,0,0
"1088",1962,"IA","Lightning",35,0,0,0,0
"1089",1962,"IA","Tornado",12,1,5,0,1850000
"1090",1962,"ID","Hail",7,0,0,0,0
"1091",1962,"ID","Lightning",3,0,0,0,0
"1092",1962,"ID","Tornado",3,0,0,0,25000
"1093",1962,"IL","Hail",12,0,0,0,0
"1094",1962,"IL","Lightning",33,0,0,0,0
"1095",1962,"IL","Tornado",13,0,10,0,557750
"1096",1962,"IN","Hail",7,0,0,0,0
"1097",1962,"IN","Lightning",12,0,0,0,0
